sample_id,label,cluster_id,legacy_scv_cluster_id,x,y,row_10m,col_10m,source,cv_group,fold_id
KGS6C_POS_005503,1,0,0,1761324.3700195516,1110705.346037198,4360,10321,landslide,FEAT_1400,2
KGS6C_POS_005504,1,0,0,1762731.1093711625,1110706.4776823355,4360,10462,landslide,FEAT_1438,2
KGS6C_POS_005505,1,0,0,1763143.312470008,1110703.6087079917,4360,10503,landslide,FEAT_1441,1
KGS6C_POS_005506,1,0,0,1763805.553375792,1110703.6300416724,4360,10569,landslide,FEAT_1453,4
KGS6C_POS_005507,1,0,0,1764782.7021426817,1110708.9404108757,4360,10667,landslide,FEAT_1461,2
KGS6C_POS_005508,1,0,0,1765513.7282883674,1110703.8327325273,4360,10740,landslide,FEAT_1504,0
KGS6C_POS_005509,1,1,1,1697020.365033704,1110698.2902275356,4361,3891,landslide,FEAT_343.0,1
KGS6C_POS_005510,1,4,4,1737341.8017764816,1110691.2391596895,4361,7923,landslide,FEAT_1430,4
KGS6C_POS_005511,1,0,0,1756099.879492961,1110691.2585934217,4361,9798,landslide,FEAT_206,2
KGS6C_POS_005512,1,0,0,1758482.6246704224,1110699.6847405622,4361,10037,landslide,FEAT_1344,2
KGS6C_POS_005513,1,4,4,1735923.511117744,1110684.6732834217,4362,7781,landslide,FEAT_1398,1
KGS6C_POS_005514,1,0,0,1745738.1765837786,1110680.5298467854,4362,8762,landslide,FEAT_1949,3
KGS6C_POS_005515,1,0,0,1754736.53091428,1110687.531209797,4362,9662,landslide,FEAT_2533,3
KGS6C_POS_005516,1,0,0,1759388.0188957218,1110685.3856435998,4362,10127,landslide,FEAT_1353,2
KGS6C_POS_005517,1,0,0,1745271.1755883372,1110678.8525321272,4363,8716,landslide,FEAT_1950,1
KGS6C_POS_005518,1,0,0,1763509.0462135463,1110670.1870145828,4363,10539,landslide,FEAT_1448,2
KGS6C_POS_005519,1,0,0,1763579.273832192,1110670.083251876,4363,10546,landslide,FEAT_1450,2
KGS6C_POS_005520,1,4,4,1737250.594810516,1110668.1791796184,4364,7914,landslide,FEAT_1429,0
KGS6C_POS_005521,1,0,0,1747197.030013589,1110665.4962666142,4364,8908,landslide,FEAT_2896,3
KGS6C_POS_005522,1,0,0,1748053.1237437474,1110664.8465925483,4364,8994,landslide,FEAT_2002,2
KGS6C_POS_005523,1,0,0,1748374.8406305378,1110666.2351621997,4364,9026,landslide,FEAT_2459,4
KGS6C_POS_005524,1,0,0,1763447.0656008844,1110660.501135781,4364,10533,landslide,FEAT_1447,0
KGS6C_POS_005525,1,0,0,1741548.407741393,1110651.9360025085,4365,8343,landslide,FEAT_1479,3
KGS6C_POS_005526,1,0,0,1747301.6667480746,1110652.2278747335,4365,8919,landslide,FEAT_1981,2
KGS6C_POS_005527,1,0,0,1756719.725649536,1110658.1388056625,4365,9860,landslide,FEAT_1299,2
KGS6C_POS_005528,1,0,0,1758638.395233728,1110652.7798133711,4365,10052,landslide,FEAT_1343,1
KGS6C_POS_005529,1,0,0,1763761.8871931836,1110650.5060283714,4365,10565,landslide,FEAT_1452,0
KGS6C_POS_005530,1,0,0,1764311.412200848,1110655.2056203608,4365,10620,landslide,FEAT_1465,0
KGS6C_POS_005531,1,0,0,1765565.1329813648,1110651.0427934688,4365,10745,landslide,FEAT_1502,1
KGS6C_POS_005532,1,2,2,1705344.7096754403,1110643.799019392,4366,4723,landslide,FEAT_254.0,4
KGS6C_POS_005533,1,2,2,1706013.4982564654,1110646.579154812,4366,4790,landslide,FEAT_3634,2
KGS6C_POS_005534,1,0,0,1748699.1643849143,1110648.7417751553,4366,9058,landslide,FEAT_2099,0
KGS6C_POS_005535,1,0,0,1760585.0617774331,1110645.452148015,4366,10247,landslide,FEAT_1371,0
KGS6C_POS_005536,1,2,2,1705417.6152508326,1110632.510063133,4367,4730,landslide,FEAT_255.0,1
KGS6C_POS_005537,1,4,4,1715406.669077655,1110633.993893475,4367,5729,landslide,FEAT_1998,0
KGS6C_POS_005538,1,0,0,1761369.6998768763,1110634.004429417,4367,10325,landslide,FEAT_1402,4
KGS6C_POS_005539,1,0,0,1762583.8586541738,1110633.652943429,4367,10447,landslide,FEAT_1436,4
KGS6C_POS_005540,1,4,4,1732364.6181004616,1110620.1055760633,4368,7425,landslide,FEAT_142,2
KGS6C_POS_005541,1,4,4,1733139.21143537,1110626.2850853489,4368,7502,landslide,FEAT_1349,2
KGS6C_POS_005542,1,0,0,1747516.3343604892,1110629.3690408226,4368,8940,landslide,FEAT_2895,3
KGS6C_POS_005543,1,0,0,1748878.4144832753,1110627.3914125524,4368,9076,landslide,FEAT_KY003135,0
KGS6C_POS_005544,1,0,0,1754978.980182535,1110621.76718382,4368,9686,landslide,FEAT_204,3
KGS6C_POS_005545,1,0,0,1762763.172736352,1110627.4719139803,4368,10465,landslide,FEAT_1437,3
KGS6C_POS_005546,1,0,0,1764035.8872536346,1110620.672836535,4368,10592,landslide,FEAT_1467,3
KGS6C_POS_005547,1,4,4,1716285.7106865798,1110618.514631403,4369,5817,landslide,FEAT_402.0,1
KGS6C_POS_005548,1,0,0,1744399.2694721117,1110612.7397265425,4369,8628,landslide,FEAT_2879,2
KGS6C_POS_005549,1,0,0,1761820.8293222624,1110618.5664145737,4369,10371,landslide,FEAT_1413,3
KGS6C_POS_005550,1,0,0,1752195.646203813,1110609.338765805,4370,9408,landslide,FEAT_2447,1
KGS6C_POS_005551,1,0,0,1755099.0336041776,1110607.5026719512,4370,9698,landslide,FEAT_205,3
KGS6C_POS_005552,1,0,0,1760351.8228466418,1110605.2311200076,4370,10224,landslide,FEAT_1370,2
KGS6C_POS_005553,1,0,0,1760537.2983664752,1110606.8457768671,4370,10242,landslide,FEAT_1372,4
KGS6C_POS_005554,1,4,4,1732565.1830504746,1110595.3327817589,4371,7445,landslide,KGS6C_POS_005554,0
KGS6C_POS_005555,1,4,4,1735930.4754527337,1110598.179236432,4371,7782,landslide,FEAT_1397,3
KGS6C_POS_005556,1,0,0,1748262.2366155577,1110593.1514166882,4371,9015,landslide,FEAT_2457,2
KGS6C_POS_005557,1,0,0,1755050.516314814,1110594.200414721,4371,9694,landslide,FEAT_1261,0
KGS6C_POS_005558,1,0,0,1763628.187464644,1110590.9456981744,4371,10551,landslide,FEAT_1451,2
KGS6C_POS_005559,1,2,2,1705549.89879257,1110586.951270799,4372,4743,landslide,KGS6C_POS_005559,3
KGS6C_POS_005560,1,0,0,1746702.23120462,1110587.657417088,4372,8859,landslide,FEAT_1974,1
KGS6C_POS_005561,1,0,0,1749387.4586733188,1110582.4311408985,4372,9127,landslide,FEAT_2450,3
KGS6C_POS_005562,1,0,0,1760481.2911143354,1110580.163106697,4372,10237,landslide,FEAT_1373,1
KGS6C_POS_005563,1,0,0,1753038.557369123,1110574.2024783397,4373,9492,landslide,FEAT_2070,3
KGS6C_POS_005564,1,1,1,1697150.7420413753,1110563.5949172196,4374,3904,landslide,FEAT_3280,3
KGS6C_POS_005565,1,2,2,1706127.6957665994,1110560.4237570537,4374,4801,landslide,FEAT_3638,1
KGS6C_POS_005566,1,4,4,1713981.837059758,1110568.2426359048,4374,5587,landslide,FEAT_411.0,0
KGS6C_POS_005567,1,4,4,1728969.122827616,1110568.253106109,4374,7085,landslide,FEAT_136,4
KGS6C_POS_005568,1,0,0,1746163.190889286,1110563.3263588743,4374,8805,landslide,FEAT_1952,3
KGS6C_POS_005569,1,0,0,1755993.3740969638,1110565.805479325,4374,9788,landslide,FEAT_1282,3
KGS6C_POS_005570,1,0,0,1756875.9403190904,1110568.1242790318,4374,9876,landslide,FEAT_1316,2
KGS6C_POS_005571,1,0,0,1764454.375937755,1110566.7011533775,4374,10634,landslide,FEAT_1463,4
KGS6C_POS_005572,1,2,2,1699077.922488263,1110556.8475609918,4375,4096,landslide,FEAT_341.0,3
KGS6C_POS_005573,1,0,0,1751525.5224963618,1110550.638062801,4375,9341,landslide,FEAT_2444,1
KGS6C_POS_005574,1,0,0,1755626.1736155758,1110553.018395048,4375,9751,landslide,FEAT_203,2
KGS6C_POS_005575,1,0,0,1756209.938274733,1110551.7845884936,4375,9809,landslide,FEAT_1284,4
KGS6C_POS_005576,1,0,0,1763073.6063367797,1110552.624797552,4375,10496,landslide,FEAT_1431,1
KGS6C_POS_005577,1,0,0,1746388.3799229253,1110540.155082429,4376,8827,landslide,FEAT_1954,1
KGS6C_POS_005578,1,0,0,1754037.8249973091,1110546.8693612448,4376,9592,landslide,FEAT_2072,1
KGS6C_POS_005579,1,0,0,1755503.3068861794,1110545.1632107114,4376,9739,landslide,FEAT_202,4
KGS6C_POS_005580,1,0,0,1763316.1163895803,1110542.3384425729,4376,10520,landslide,FEAT_1468,2
KGS6C_POS_005581,1,0,0,1764251.786244307,1110547.1546171396,4376,10614,landslide,FEAT_1466,3
KGS6C_POS_005582,1,0,0,1750498.0511395575,1110537.814903976,4377,9238,landslide,FEAT_2096,2
KGS6C_POS_005583,1,0,0,1756903.0504485634,1110532.6273223832,4377,9879,landslide,FEAT_1317,0
KGS6C_POS_005584,1,2,2,1704258.1500056142,1110521.4835458514,4378,4614,landslide,FEAT_3,1
KGS6C_POS_005585,1,2,2,1705373.7416055817,1110523.3842071153,4378,4726,landslide,FEAT_3635,0
KGS6C_POS_005586,1,4,4,1733246.7719754996,1110527.3623807342,4378,7513,landslide,FEAT_1350,2
KGS6C_POS_005587,1,0,0,1754984.013761515,1110520.5054641748,4378,9687,landslide,FEAT_1262,3
KGS6C_POS_005588,1,0,0,1756365.3542362314,1110520.580907748,4378,9825,landslide,FEAT_1285,0
KGS6C_POS_005589,1,2,2,1705462.2790753653,1110516.528540603,4379,4735,landslide,FEAT_3636,4
KGS6C_POS_005590,1,2,2,1706176.697890165,1110517.9617778035,4379,4806,landslide,FEAT_252.0,0
KGS6C_POS_005591,1,4,4,1715443.1736608397,1110511.6710621095,4379,5733,landslide,FEAT_1999,4
KGS6C_POS_005592,1,0,0,1747272.2331446735,1110515.217860447,4379,8916,landslide,FEAT_1980,4
KGS6C_POS_005593,1,0,0,1748364.5696908257,1110514.6750799792,4379,9025,landslide,FEAT_2458,0
KGS6C_POS_005594,1,0,0,1749561.2141394482,1110511.7985837143,4379,9145,landslide,FEAT_2064,0
KGS6C_POS_005595,1,0,0,1751370.9200882397,1110515.1138464324,4379,9326,landslide,FEAT_2445,0
KGS6C_POS_005596,1,0,0,1752529.321518162,1110516.5972213908,4379,9441,landslide,FEAT_2446,0
KGS6C_POS_005597,1,0,0,1762773.6655172375,1110511.615257615,4379,10466,landslide,FEAT_1435,1
KGS6C_POS_005598,1,0,0,1764769.8043725218,1110515.9301352107,4379,10665,landslide,FEAT_1482,3
KGS6C_POS_005599,1,2,2,1705578.303399899,1110506.7367191764,4380,4746,landslide,FEAT_3637,0
KGS6C_POS_005600,1,0,0,1749442.5042085366,1110504.0600320937,4380,9133,landslide,FEAT_2451,2
KGS6C_POS_005601,1,0,0,1754913.1753699705,1110508.1667766846,4380,9680,landslide,FEAT_1263,3
KGS6C_POS_005602,1,0,0,1757002.759864346,1110509.254412682,4380,9889,landslide,FEAT_1319,3
KGS6C_POS_005603,1,0,0,1760520.7970210032,1110506.8892525623,4380,10241,landslide,FEAT_1374,3
KGS6C_POS_005604,1,4,4,1733460.445315932,1110493.844310345,4381,7535,landslide,FEAT_1351,2
KGS6C_POS_005605,1,0,0,1751657.7473859598,1110490.5831139046,4381,9354,landslide,FEAT_2443,4
KGS6C_POS_005606,1,0,0,1764498.083026928,1110499.6109600223,4381,10638,landslide,FEAT_1462,4
KGS6C_POS_005607,1,2,2,1704195.9226111684,1110480.4111594383,4382,4608,landslide,FEAT_4,4
KGS6C_POS_005608,1,2,2,1704561.923618321,1110488.0769613,4382,4645,landslide,FEAT_268.0,2
KGS6C_POS_005609,1,4,4,1733554.5892355645,1110489.5496407046,4382,7544,landslide,FEAT_1352,4
KGS6C_POS_005610,1,0,0,1749729.1004638528,1110483.4532784554,4382,9161,landslide,FEAT_2065,2
KGS6C_POS_005611,1,0,0,1754568.1765117464,1110489.714301942,4382,9645,landslide,FEAT_2534,2
KGS6C_POS_005612,1,0,0,1756762.4398374977,1110486.936248414,4382,9865,landslide,FEAT_1318,3
KGS6C_POS_005613,1,0,0,1761472.790687163,1110481.135346687,4382,10336,landslide,FEAT_1404,4
KGS6C_POS_005614,1,0,0,1762769.1552325382,1110474.4742575116,4383,10465,landslide,FEAT_1434,4
KGS6C_POS_005615,1,4,4,1715393.960651704,1110469.442647083,4384,5728,landslide,FEAT_2000,4
KGS6C_POS_005616,1,4,4,1737200.3287412757,1110462.9379951798,4384,7909,landslide,FEAT_1431,1
KGS6C_POS_005617,1,0,0,1747755.6605612906,1110467.0985172982,4384,8964,landslide,FEAT_1977,1
KGS6C_POS_005618,1,0,0,1757219.189352,1110467.1526878302,4384,9910,landslide,FEAT_1324,0
KGS6C_POS_005619,1,1,1,1696327.8510522284,1110450.6538158045,4385,3821,landslide,FEAT_3279,1
KGS6C_POS_005620,1,2,2,1698344.652064645,1110453.9208385523,4385,4023,landslide,FEAT_3281,1
KGS6C_POS_005621,1,2,2,1704983.808137013,1110453.8957544314,4385,4687,landslide,FEAT_253.0,3
KGS6C_POS_005622,1,4,4,1722105.6026643538,1110459.5098201763,4385,6399,landslide,FEAT_119,2
KGS6C_POS_005623,1,0,0,1746702.352281976,1110453.0311189506,4385,8859,landslide,FEAT_2892,4
KGS6C_POS_005624,1,0,0,1764198.0946531056,1110459.0633549031,4385,10608,landslide,FEAT_1469,0
KGS6C_POS_005625,1,0,0,1765520.3905211312,1110456.227283452,4385,10741,landslide,FEAT_1506,4
KGS6C_POS_005626,1,1,1,1668378.253277454,1110446.108033057,4386,1026,landslide,FEAT_4116,3
KGS6C_POS_005627,1,0,0,1755791.354281797,1110445.8667230518,4386,9768,landslide,FEAT_1281,4
KGS6C_POS_005628,1,0,0,1758581.861067185,1110442.1894778442,4386,10047,landslide,FEAT_1345,3
KGS6C_POS_005629,1,0,0,1761256.0010845582,1110446.2751696417,4386,10314,landslide,FEAT_1401,2
KGS6C_POS_005630,1,4,4,1729047.1600737337,1110436.4904911062,4387,7093,landslide,FEAT_138,2
KGS6C_POS_005631,1,4,4,1732573.81296831,1110430.3744686414,4387,7446,landslide,FEAT_KY003277,1
KGS6C_POS_005632,1,0,0,1744962.1359205777,1110431.6380750511,4387,8685,landslide,FEAT_1939,2
KGS6C_POS_005633,1,0,0,1746290.6110912669,1110435.5396687407,4387,8818,landslide,FEAT_1953,0
KGS6C_POS_005634,1,0,0,1747417.8949114303,1110430.393350818,4387,8930,landslide,FEAT_1979,1
KGS6C_POS_005635,1,0,0,1749910.4769616618,1110436.693110387,4387,9180,landslide,FEAT_2067,3
KGS6C_POS_005636,1,0,0,1755001.774518439,1110438.241007541,4387,9689,landslide,FEAT_1264,4
KGS6C_POS_005637,1,0,0,1755341.9805402649,1110438.094263406,4387,9723,landslide,FEAT_1268,4
KGS6C_POS_005638,1,0,0,1762147.9475728292,1110435.627193657,4387,10403,landslide,FEAT_1412,4
KGS6C_POS_005639,1,0,0,1744753.0636444627,1110422.3687750194,4388,8664,landslide,FEAT_2883,3
KGS6C_POS_005640,1,0,0,1747966.3470677205,1110424.6799739485,4388,8985,landslide,FEAT_2886,1
KGS6C_POS_005641,1,0,0,1761015.1455722947,1110421.615829443,4388,10290,landslide,FEAT_1398,1
KGS6C_POS_005642,1,1,1,1696284.0271764488,1110418.9097240786,4389,3817,landslide,FEAT_1062.0,3
KGS6C_POS_005643,1,2,2,1698456.3564470625,1110418.5442978083,4389,4034,landslide,FEAT_3288,2
KGS6C_POS_005644,1,0,0,1746363.681590769,1110417.0452521828,4389,8825,landslide,FEAT_19,3
KGS6C_POS_005645,1,0,0,1765121.7410345469,1110413.6230434212,4389,10701,landslide,FEAT_1505,1
KGS6C_POS_005646,1,4,4,1733984.289726694,1110409.0602752964,4390,7587,landslide,FEAT_1361,4
KGS6C_POS_005647,1,0,0,1747569.9755455006,1110401.423837581,4390,8945,landslide,FEAT_1978,0
KGS6C_POS_005648,1,4,4,1716156.0229042694,1110390.3861537992,4391,5804,landslide,FEAT_2017,3
KGS6C_POS_005649,1,1,1,1696347.6069613742,1110389.890552936,4392,3823,landslide,FEAT_3282,2
KGS6C_POS_005650,1,4,4,1715415.4306371764,1110384.3382663976,4392,5730,landslide,FEAT_2002,2
KGS6C_POS_005651,1,4,4,1733620.7503906,1110383.3642966389,4392,7551,landslide,FEAT_1353,2
KGS6C_POS_005652,1,0,0,1750820.575320949,1110380.22392069,4392,9271,landslide,FEAT_2448,3
KGS6C_POS_005653,1,0,0,1760652.974821674,1110385.2518392974,4392,10254,landslide,FEAT_1375,1
KGS6C_POS_005654,1,4,4,1717829.7994264085,1110373.4064339914,4393,5971,landslide,FEAT_2037,0
KGS6C_POS_005655,1,0,0,1749740.7198293123,1110373.4804656943,4393,9163,landslide,FEAT_2066,0
KGS6C_POS_005656,1,0,0,1754719.2583684693,1110371.250448414,4393,9660,landslide,FEAT_2535,4
KGS6C_POS_005657,1,0,0,1762104.4292190757,1110375.0065323634,4393,10399,landslide,FEAT_1411,4
KGS6C_POS_005658,1,0,0,1764821.8959294898,1110374.67909871,4393,10671,landslide,FEAT_4502,2
KGS6C_POS_005659,1,0,0,1746124.6665984404,1110364.1394313497,4394,8801,landslide,FEAT_1947,0
KGS6C_POS_005660,1,0,0,1748003.6155171683,1110360.649728523,4394,8989,landslide,FEAT_2887,4
KGS6C_POS_005661,1,0,0,1758795.6126392358,1110360.9540855002,4394,10068,landslide,FEAT_1352,4
KGS6C_POS_005662,1,4,4,1729038.301332154,1110353.7386010317,4395,7092,landslide,FEAT_137,4
KGS6C_POS_005663,1,0,0,1747031.1260206378,1110352.8666402283,4395,8892,landslide,FEAT_1968,0
KGS6C_POS_005664,1,0,0,1758314.039729467,1110352.4002274144,4395,10020,landslide,FEAT_209,2
KGS6C_POS_005665,1,4,4,1715361.552460174,1110349.8294222862,4396,5725,landslide,FEAT_405.0,0
KGS6C_POS_005666,1,1,1,1696206.3008763548,1110331.2550365413,4397,3809,landslide,FEAT_1064.0,0
KGS6C_POS_005667,1,4,4,1713806.1164388885,1110336.6715459717,4397,5569,landslide,FEAT_412.0,1
KGS6C_POS_005668,1,0,0,1762799.0318863206,1110331.197599535,4397,10468,landslide,FEAT_1432,2
KGS6C_POS_005669,1,4,4,1715395.535761556,1110328.7332509896,4398,5728,landslide,FEAT_404.0,4
KGS6C_POS_005670,1,0,0,1754992.8428032994,1110327.9265147888,4398,9688,landslide,FEAT_1265,0
KGS6C_POS_005671,1,0,0,1764256.380843531,1110321.178686895,4398,10614,landslide,FEAT_1470,2
KGS6C_POS_005672,1,1,1,1696297.2425601922,1110310.4340151432,4399,3818,landslide,FEAT_1063.0,3
KGS6C_POS_005673,1,4,4,1723271.0502652924,1110312.4351878932,4399,6516,landslide,FEAT_127,2
KGS6C_POS_005674,1,4,4,1728413.3739455952,1110314.425696687,4399,7030,landslide,FEAT_KY003052,3
KGS6C_POS_005675,1,0,0,1746665.0293261108,1110315.335870924,4399,8855,landslide,FEAT_1973,2
KGS6C_POS_005676,1,0,0,1746916.815944763,1110318.3331924672,4399,8880,landslide,FEAT_1965,3
KGS6C_POS_005677,1,0,0,1754645.0318726792,1110318.9858638362,4399,9653,landslide,FEAT_2536,3
KGS6C_POS_005678,1,0,0,1757138.44973964,1110313.3845228471,4399,9902,landslide,FEAT_1321,1
KGS6C_POS_005679,1,0,0,1762834.3477230407,1110319.4462122477,4399,10472,landslide,KGS6C_POS_005679,3
KGS6C_POS_005680,1,1,1,1697578.082783338,1110307.4134401665,4400,3946,landslide,FEAT_3286,0
KGS6C_POS_005681,1,1,1,1697856.5450279156,1110309.8443025404,4400,3974,landslide,FEAT_3287,2
KGS6C_POS_005682,1,0,0,1756692.6833091234,1110306.2893274254,4400,9858,landslide,FEAT_1302,3
KGS6C_POS_005683,1,0,0,1758571.340889389,1110303.921740529,4400,10046,landslide,FEAT_1346,4
KGS6C_POS_005684,1,0,0,1764123.8270733184,1110308.6338033527,4400,10601,landslide,FEAT_1471,2
KGS6C_POS_005685,1,1,1,1697838.296372723,1110292.8698132485,4401,3972,landslide,FEAT_344.0,0
KGS6C_POS_005686,1,4,4,1715598.2020450633,1110292.10337413,4401,5748,landslide,FEAT_2003,0
KGS6C_POS_005687,1,0,0,1747592.879517291,1110293.98450647,4401,8948,landslide,FEAT_2891,4
KGS6C_POS_005688,1,0,0,1756811.8226228144,1110298.3529089815,4401,9870,landslide,FEAT_207,1
KGS6C_POS_005689,1,0,0,1756979.1929808727,1110293.881269329,4401,9886,landslide,FEAT_1313,3
KGS6C_POS_005690,1,4,4,1715829.940436296,1110279.3539259692,4403,5771,landslide,FEAT_2004,1
KGS6C_POS_005691,1,4,4,1737198.71100534,1110275.5763375738,4403,7908,landslide,FEAT_1432,2
KGS6C_POS_005692,1,0,0,1746255.8928381314,1110273.5381395072,4403,8814,landslide,FEAT_1948,3
KGS6C_POS_005693,1,0,0,1747158.85444452,1110270.308852345,4403,8904,landslide,FEAT_1970,3
KGS6C_POS_005694,1,0,0,1754587.7630696176,1110274.5294817332,4403,9647,landslide,FEAT_2537,2
KGS6C_POS_005695,1,0,0,1757059.8931663272,1110279.7748070315,4403,9894,landslide,FEAT_1320,2
KGS6C_POS_005696,1,1,1,1673576.420407552,1110264.546148636,4404,1546,landslide,FEAT_4117,4
KGS6C_POS_005697,1,0,0,1754917.8333408562,1110263.7372313929,4404,9680,landslide,FEAT_1266,0
KGS6C_POS_005698,1,0,0,1756917.3303640762,1110265.215342234,4404,9880,landslide,FEAT_1312,1
KGS6C_POS_005699,1,0,0,1747007.141302605,1110253.3188137435,4405,8889,landslide,FEAT_1971,4
KGS6C_POS_005700,1,0,0,1750750.7949797667,1110256.6018025037,4405,9264,landslide,FEAT_2449,0
KGS6C_POS_005701,1,0,0,1754709.9534242826,1110252.6524394464,4405,9659,landslide,FEAT_2538,2
KGS6C_POS_005702,1,0,0,1756467.8998260044,1110259.8350391325,4405,9835,landslide,FEAT_1296,3
KGS6C_POS_005703,1,0,0,1756580.3513109146,1110254.4320795066,4405,9847,landslide,FEAT_1301,1
KGS6C_POS_005704,1,4,4,1723607.22598418,1110242.4553982632,4406,6549,landslide,FEAT_128,0
KGS6C_POS_005705,1,0,0,1761900.4684342872,1110249.1838080816,4406,10379,landslide,FEAT_215,4
KGS6C_POS_005706,1,1,1,1667979.8108055352,1110230.0691685528,4407,986,landslide,FEAT_4119,4
KGS6C_POS_005707,1,0,0,1744547.9100971257,1110230.6249431835,4407,8643,landslide,FEAT_2882,0
KGS6C_POS_005708,1,0,0,1756805.8311827625,1110236.5201302944,4407,9869,landslide,FEAT_1322,2
KGS6C_POS_005709,1,0,0,1762689.1792640882,1110237.272661416,4407,10457,landslide,FEAT_1433,0
KGS6C_POS_005710,1,0,0,1764944.9055167383,1110234.7947329814,4407,10683,landslide,FEAT_4503,2
KGS6C_POS_005711,1,4,4,1713758.3348345957,1110226.8744122016,4408,5564,landslide,FEAT_1979,1
KGS6C_POS_005712,1,0,0,1744328.3995888068,1110223.021944478,4408,8621,landslide,FEAT_2880,1
KGS6C_POS_005713,1,0,0,1764148.693670719,1110226.3000693405,4408,10603,landslide,FEAT_1480,3
KGS6C_POS_005714,1,4,4,1733523.1339117498,1110210.7446833958,4409,7541,landslide,FEAT_1354,3
KGS6C_POS_005715,1,0,0,1746837.2059901906,1110215.739145569,4409,8872,landslide,FEAT_1961,4
KGS6C_POS_005716,1,0,0,1747137.1860055437,1110219.7773549233,4409,8902,landslide,FEAT_1969,4
KGS6C_POS_005717,1,0,0,1756739.2690202214,1110219.951924903,4409,9862,landslide,FEAT_1303,1
KGS6C_POS_005718,1,0,0,1758159.535367283,1110218.7165887498,4409,10004,landslide,FEAT_1335,3
KGS6C_POS_005719,1,4,4,1722211.688053646,1110201.8469660603,4410,6410,landslide,FEAT_120,2
KGS6C_POS_005720,1,4,4,1738396.8853836637,1110204.791588466,4410,8028,landslide,FEAT_1447,0
KGS6C_POS_005721,1,0,0,1747467.822168679,1110209.1219152245,4410,8935,landslide,FEAT_2890,2
KGS6C_POS_005722,1,0,0,1754627.1683504465,1110200.830351261,4410,9651,landslide,FEAT_2539,2
KGS6C_POS_005723,1,1,1,1668187.084341706,1110196.2834392984,4411,1007,landslide,FEAT_4120,3
KGS6C_POS_005724,1,1,1,1696245.355248452,1110196.4005407712,4411,3813,landslide,FEAT_3283,3
KGS6C_POS_005725,1,4,4,1728712.166889233,1110199.3390258492,4411,7060,landslide,FEAT_KY003625,1
KGS6C_POS_005726,1,0,0,1758345.6534925825,1110194.2351633543,4411,10023,landslide,FEAT_1348,2
KGS6C_POS_005727,1,0,0,1759702.7121058246,1110196.3635085118,4411,10159,landslide,FEAT_1368,3
KGS6C_POS_005728,1,0,0,1762064.6815301755,1110195.27665412,4411,10395,landslide,FEAT_1410,3
KGS6C_POS_005729,1,0,0,1762139.896390557,1110193.9315178064,4411,10402,landslide,FEAT_1429,0
KGS6C_POS_005730,1,0,0,1762295.8342678784,1110191.9408423617,4411,10418,landslide,FEAT_216,4
KGS6C_POS_005731,1,0,0,1752466.9014055207,1110189.7551955867,4412,9435,landslide,FEAT_2091,4
KGS6C_POS_005732,1,0,0,1759827.1705109784,1110184.2751355546,4412,10171,landslide,FEAT_1369,3
KGS6C_POS_005733,1,4,4,1738436.3488966918,1110171.5843427563,4413,8032,landslide,FEAT_1446,1
KGS6C_POS_005734,1,4,4,1723166.3733590853,1110166.6295734793,4414,6505,landslide,FEAT_125,4
KGS6C_POS_005735,1,0,0,1758292.2741663898,1110161.936977306,4414,10018,landslide,FEAT_1349,2
KGS6C_POS_005736,1,0,0,1763082.8125268817,1110166.0723295151,4414,10497,landslide,FEAT_1430,4
KGS6C_POS_005737,1,4,4,1729744.228415225,1110156.371128429,4415,7163,landslide,FEAT_143,2
KGS6C_POS_005738,1,0,0,1747158.5297852291,1110157.861317332,4415,8904,landslide,FEAT_1972,3
KGS6C_POS_005739,1,0,0,1758020.6858857267,1110158.6709607232,4415,9991,landslide,FEAT_1334,4
KGS6C_POS_005740,1,0,0,1759107.277934875,1110155.5447701758,4415,10099,landslide,FEAT_1359,2
KGS6C_POS_005741,1,0,0,1754999.5541217658,1110148.385558412,4416,9688,landslide,FEAT_1267,2
KGS6C_POS_005742,1,0,0,1764080.2551301338,1110147.9893231771,4416,10597,landslide,FEAT_1479,3
KGS6C_POS_005743,1,0,0,1765958.0422940056,1110142.170408352,4416,10784,landslide,FEAT_1510,3
KGS6C_POS_005744,1,4,4,1717232.0093451564,1110139.027640837,4417,5912,landslide,FEAT_2038,2
KGS6C_POS_005745,1,0,0,1760855.4629033357,1110135.5722484784,4417,10274,landslide,FEAT_214,4
KGS6C_POS_005746,1,0,0,1761123.3290619112,1110131.4289866553,4417,10301,landslide,FEAT_1396,4
KGS6C_POS_005747,1,1,1,1696211.6284807464,1110123.3333409384,4418,3810,landslide,FEAT_3284,3
KGS6C_POS_005748,1,4,4,1723053.6073521771,1110123.9197156546,4418,6494,landslide,FEAT_124,2
KGS6C_POS_005749,1,0,0,1758367.0687481342,1110123.8949730168,4418,10025,landslide,FEAT_1347,1
KGS6C_POS_005750,1,0,0,1761825.5968729914,1110129.7417883277,4418,10371,landslide,FEAT_1409,2
KGS6C_POS_005751,1,0,0,1764125.7330687856,1110122.6210241942,4418,10601,landslide,FEAT_1481,2
KGS6C_POS_005752,1,4,4,1723477.3153933987,1110100.754113767,4420,6536,landslide,FEAT_424.0,1
KGS6C_POS_005753,1,0,0,1749545.6451183793,1110106.029984795,4420,9143,landslide,FEAT_2455,2
